DIRECT, 2, TOTAL, 40.1182, 482.894, 230.783, 452.212, 223.257, 514.649, 514.278, 520.039, 259.287, 521.02, 521.599, 521.336, 133.284, 132.891, 133.038, 132.997
DIRECT, 2, CONV, 24.707, 425.496, 211.825, 422.337, 210.726, 496.362, 497.255, 503.076, 251.78, 509.253, 509.454, 509.512, 127.653, 127.693, 127.694, 127.699
DIRECT, 2, OVERHEAD, 0.807104, 16.9385, 4.30211, 8.59315, 2.23344, 4.45066, 4.46474, 4.44976, 1.1865, 2.38544, 2.38701, 2.38592, 0.670144, 0.671552, 0.67216, 0.67984
DIRECT, 4, TOTAL, 93.8868, 963.146, 456.358, 905.12, 447.181, 983.484, 982.167, 982.186, 487.429, 1024.77, 1024.1, 1024.29, 258.148, 258.085, 258.268, 257.983
DIRECT, 4, CONV, 44.3586, 852.177, 421.937, 847.127, 424.096, 950.798, 950.786, 950.751, 475.471, 1004.87, 1004.67, 1004.69, 250.115, 250.115, 249.973, 249.992
DIRECT, 4, OVERHEAD, 1.6159, 33.8827, 8.61574, 17.2023, 4.47808, 8.90141, 8.89997, 8.9129, 2.38134, 4.7735, 4.77472, 4.76899, 1.34592, 1.34202, 1.34054, 1.34474
DIRECT, 8, TOTAL, 138.478, 1943.54, 917.936, 1814.9, 936.339, 1898.96, 1899.19, 1899.65, 939.032, 2049.9, 2050.04, 2049.63, 514.656, 513.027, 513.432, 513.122
DIRECT, 8, CONV, 87.7967, 1722.38, 848.127, 1699.55, 898.757, 1836.52, 1836.09, 1836.55, 915.556, 2014.19, 2014.02, 2014.28, 500.574, 500.454, 500.664, 500.276
DIRECT, 8, OVERHEAD, 3.21843, 67.767, 17.235, 34.3677, 8.94717, 17.823, 17.8252, 17.8244, 4.75517, 9.55155, 9.54557, 9.56109, 2.68067, 2.69725, 2.69165, 2.69536
IM2COL, 1, TOTAL, 12.8116, 16.9056, 7.76176, 11.1575, 5.73286, 9.13498, 7.9839, 7.89526, 4.6624, 7.64291, 7.62781, 7.55046, 4.11885, 4.1488, 4.44678, 4.16291
IM2COL, 1, CONV, 0.4608, 3.01773, 1.02912, 1.96813, 0.914432, 1.79712, 1.78586, 1.79814, 0.775136, 1.47456, 1.47456, 1.47046, 0.539648, 0.535552, 0.545792, 0.539648
IM2COL, 1, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 2, TOTAL, 13.7073, 30.0746, 13.6316, 17.7584, 8.66125, 13.782, 13.9549, 16.2079, 6.46787, 10.5469, 10.5293, 10.5457, 5.64813, 5.76477, 5.61312, 5.4617
IM2COL, 2, CONV, 0.886784, 6.0119, 2.02035, 3.90963, 1.77766, 3.47034, 3.47853, 3.46931, 1.3568, 2.63475, 2.62656, 2.61427, 0.93696, 0.932896, 0.934912, 0.928768
IM2COL, 2, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 4, TOTAL, 24.7404, 59.9988, 22.5701, 30.3221, 14.9666, 23.2665, 24.4745, 23.5487, 10.4695, 16.4091, 16.4608, 16.2543, 7.71174, 7.63494, 7.54736, 7.6353
IM2COL, 4, CONV, 1.5401, 11.263, 3.73654, 7.19869, 3.12934, 6.08563, 6.10301, 6.09894, 2.55386, 5.03091, 5.06064, 5.0729, 1.82477, 1.8176, 1.81347, 1.81347
IM2COL, 4, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 8, TOTAL, 47.8657, 107.758, 44.3764, 59.5611, 28.0784, 39.1773, 40.6269, 39.2006, 18.4448, 29.8577, 29.4697, 29.8685, 12.1004, 11.604, 11.6119, 11.5136
IM2COL, 8, CONV, 2.95117, 22.1389, 7.37894, 14.4813, 6.21667, 12.252, 12.2572, 12.247, 5.0985, 10.1192, 10.1017, 10.1528, 3.63926, 3.62602, 3.62598, 3.62803
IM2COL, 8, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 1, TOTAL, 7.43562, 16.5363, 7.27942, 10.8789, 5.03984, 7.26947, 7.2561, 7.39277, 4.61427, 7.03613, 7.05299, 7.04573, 4.50784, 4.61728, 4.50605, 4.49706
IM2COL, 1, CONV, 0.386016, 2.7945, 0.917504, 1.78995, 0.782336, 1.53088, 1.536, 1.53498, 0.65024, 1.28, 1.26157, 1.23187, 0.462784, 0.458752, 0.4608, 0.456704
IM2COL, 1, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 2, TOTAL, 13.1128, 29.9712, 14.5196, 20.4586, 8.30208, 12.7339, 12.6168, 12.5724, 6.38877, 10.2373, 10.3913, 10.606, 5.53981, 5.6776, 5.51942, 5.53069
IM2COL, 2, CONV, 0.750592, 5.56544, 1.83706, 3.57171, 1.54931, 3.07814, 3.06586, 3.06278, 1.28614, 2.54669, 2.51085, 2.50675, 0.9216, 0.910336, 0.910336, 0.914432
IM2COL, 2, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 4, TOTAL, 25.2849, 60.6144, 25.6068, 33.6359, 15.7017, 23.8775, 23.7377, 23.8033, 10.6857, 17.504, 17.2484, 17.2516, 8.228, 8.10205, 8.04365, 7.99437
IM2COL, 4, CONV, 1.48176, 11.0244, 3.69357, 7.12806, 3.12525, 6.13786, 6.12963, 6.14298, 2.56925, 5.07078, 5.12816, 5.07085, 1.81862, 1.82374, 1.82272, 1.82368
IM2COL, 4, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 8, TOTAL, 48.9094, 108.114, 45.0617, 61.783, 25.4446, 39.558, 39.2712, 39.4685, 18.1594, 29.5652, 29.4947, 30.0272, 11.6111, 12.5419, 11.3863, 11.3502
IM2COL, 8, CONV, 2.96346, 22.1204, 7.27658, 14.4087, 6.24026, 12.2604, 12.2511, 12.2593, 5.15277, 10.1038, 10.0874, 10.154, 3.61968, 3.63418, 3.61165, 3.61062
IM2COL, 8, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 1, TOTAL, 7.70397, 17.5675, 7.30458, 10.642, 4.78864, 7.45366, 7.44234, 7.28518, 4.38954, 7.05664, 7.0625, 7.03216, 3.94826, 4.02483, 4.38381, 4.33002
IM2COL, 1, CONV, 0.386048, 2.79552, 0.925664, 1.79098, 0.785408, 1.52883, 1.5401, 1.53498, 0.662528, 1.26566, 1.27078, 1.25542, 0.46592, 0.45568, 0.45568, 0.462848
IM2COL, 1, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 2, TOTAL, 13.222, 29.1442, 13.3388, 17.4802, 8.05136, 13.561, 12.7831, 12.7795, 6.3441, 10.3148, 10.307, 10.3408, 5.5801, 5.57946, 5.64522, 5.70986
IM2COL, 2, CONV, 0.75264, 5.56954, 1.82579, 3.64442, 1.55955, 3.07814, 3.07098, 3.05869, 1.30458, 2.54054, 2.52928, 2.55283, 0.918592, 0.908288, 0.907264, 0.911296
IM2COL, 2, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 4, TOTAL, 24.9037, 59.6462, 22.6877, 30.7356, 14.6852, 23.4767, 23.5888, 23.9872, 10.144, 16.9544, 16.6586, 17.0449, 7.65229, 7.56454, 7.55379, 7.80195
IM2COL, 4, CONV, 1.48378, 11.1513, 3.68947, 7.21613, 3.11501, 6.13376, 6.13069, 6.1184, 2.57946, 5.08106, 5.09338, 5.0647, 1.82067, 1.80736, 1.80736, 1.82272
IM2COL, 4, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 8, TOTAL, 50.2218, 111.539, 44.8417, 60.5582, 28.8284, 39.5837, 39.2075, 40.317, 17.9681, 30.317, 29.5718, 29.4139, 11.3823, 11.4376, 11.3778, 11.4219
IM2COL, 8, CONV, 2.95936, 22.1152, 7.30723, 14.5562, 6.22182, 12.2532, 12.2532, 12.2696, 5.05549, 10.2083, 10.154, 10.1836, 3.6168, 3.62598, 3.61062, 3.61882
IM2COL, 8, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
FFT, 1, TOTAL, 286.182, 845.495, 413.758, 788.664, 385.841, 732.102, 741.039, 765.595, 393.455, 796.512, 822.152, 813.418, 241.808, 216.047, 212.613, 211.774
